"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-miR-674-3p",3.39031241172322,3.17131596104433,2.44546726091638,3.6286349803052,3.7268603648367,3.6127297941469
"mmu-miR-31-5p",6.23636207121271,5.86007478933725,6.34840214209928,7.03268283372107,7.15106784549235,7.06532310633212
"mmu-miR-31-3p",1.89913627821702,2.19821728671883,1.63295732886013,0.819039304570306,0.711398692102807,0.995531574240452
"mmu-miR-17-5p",6.07966524223513,6.09196212643241,5.76321029249621,5.43647780055724,5.67000944707685,5.46555458247625
"mmu-miR-17-3p",2.35028797943367,2.7054643417403,2.59297247212242,4.00329291209996,3.85085080939475,3.75156939376376
"mmu-miR-193a-3p",2.79182996949332,4.77249008582558,2.96209729124006,2.95312692945663,2.89507556295278,3.20664324351719
"mmu-miR-193a-5p",-0.479347829671414,0.450508439504537,0.197695614471213,1.35702701720991,1.1804422439481,0.814285358800317
"mmu-miR-448-3p",3.57846422369431,2.33613776390594,2.96209729124006,1.35702701720991,1.6018523046361,1.46405471026421
"mmu-miR-3102-5p.2-5p",-1.50578471343178,-1.93439344115528,-0.071870879924886,-0.626025262103724,-0.324403309893827,-0.00953089053434058
"mmu-miR-3102-3p.2-3p",3.00370403696043,2.30958834803623,2.09567153892692,2.84521336866381,2.25784006206696,2.51126007767027
"mmu-miR-3102-3p",4.32703712388503,3.9412755674897,4.03499658020633,4.23474964881573,4.48521778459683,4.09740032530773
"mmu-miR-19a-3p",5.71367344551844,5.75822443532836,4.80349080409813,4.05956560843154,4.00325513900163,4.27453674255725
"mmu-miR-362-5p",3.15922130324551,2.74563019902691,2.49632990360382,3.02554728818657,3.10887159149547,3.22491917831638
"mmu-miR-362-3p",3.18840971598857,3.62332295277492,2.76876691991161,2.4414783074814,2.25784006206696,2.73177641926514
"mmu-miR-7235-3p",-1.17322366113812,-0.666741012051535,-0.835264661023555,-0.308597128494569,0.108646245597846,-0.191456132375486
"mmu-miR-879-5p",5.7483876341819,6.06642152343437,5.54502373906481,5.58765015856349,5.65807684227593,5.66947185949257
"mmu-miR-879-3p",1.54016669218472,0.940329935102443,-0.071870879924886,1.71333109276926,1.04038179314173,1.03749613108095
"mmu-miR-134-5p",2.27064491462295,1.59639020126847,2.28114496384079,1.0587774979006,0.711398692102807,1.23075466774451
"mmu-miR-431-5p",0.439716124379037,0.450508439504537,-0.403652898410835,-0.0485705135837803,0.199264471754289,0.226454968664796
"mmu-miR-7043-3p",1.67000340669073,0.24168564555543,0.947637323756286,1.67781815378768,1.08859532342459,1.7429964764812
"mmu-miR-215-5p",3.46377445796771,2.80385704588913,3.49963781152199,3.18582378036656,2.78233608609516,3.48206765179729
"mmu-miR-350-5p",1.89913627821702,2.50944496986407,2.49632990360382,2.62048875771097,2.82565232170351,2.73177641926514
"mmu-miR-350-3p",3.46377445796771,3.12638793146098,3.03271497794131,3.19840990721448,3.94552060099524,3.57760570599095
"mmu-miR-136-5p",3.56739693554349,3.98387586480178,3.25575965391852,3.70999799494505,3.42276866139026,3.77035627425842
"mmu-miR-136-3p",6.46377252004945,6.70848681657189,6.04527079905091,4.58555930769761,4.38742601144227,4.74245986856342
"mmu-miR-455-5p",4.08466507699439,3.9412755674897,2.92544843780549,2.18742252863425,2.27877155624284,2.51126007767027
"mmu-miR-455-3p",3.99664776356956,3.28470291874232,3.94631560730916,5.7244736336998,5.36942461338853,5.83179983930467
"mmu-miR-1912-5p",2.27064491462295,1.68167685151238,1.53904437592916,0.36269840726741,0.108646245597846,-0.00953089053434058
"mmu-miR-1912-3p",2.27064491462295,1.94580451205272,1.43858981282506,2.16194450192542,1.30810044230024,1.76813935597905
"mmu-miR-490-5p",0.339190548551204,0.124723997604747,0.197695614471213,0.882810868761434,1.34826064742866,1.4945044458859
"mmu-miR-490-3p",6.32445599025704,7.01410533924094,5.49587825109244,6.2341696713087,5.57166527304591,6.71148915506284
"mmu-miR-128-3p",3.75467525279955,3.42735025784281,3.54865754508308,4.7484796470686,5.04225816016287,5.02132773344804
"mmu-miR-3968",3.82140915993457,2.85982475392247,3.61919894769338,5.49631399655549,5.95972281418469,5.73788344486489
