"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-miR-147-5p",2.35615699153934,1.27054022858683,-0.532649476223527,0.88479437748591,1.05909694146912,0.696143724660022
"mmu-miR-434-3p",2.69654741330659,3.86363353354748,3.71308369542847,3.69342501708915,3.97043048566934,3.75206886660674
"mmu-mir-411",1.10751089141156,1.21956466636106,1.20895104647659,0.43511977001769,0.317557558962295,1.12259540603204
"mmu-miR-708-5p",1.44134561237673,3.37423233412071,1.97530217790624,1.573732086975,1.60874621743062,2.50402052423374
"mmu-mir-421",0.875120662395772,0.209392476100925,0.670398338944885,0.578506541293638,1.26646083913706,0.280862617919562
"mmu-miR-500-5p",-1.35262950685014,-1.3132597946998,-0.96793194371937,-1.46169483636527,-0.585377314190135,-0.845820420247727
"mmu-mir-423",2.62337827778506,2.32449632331722,3.1065649145928,3.38743875119545,3.66814928504283,3.38326136430294
"mmu-mir-425",2.35615699153934,2.32449632331722,1.97530217790624,2.08686983694904,2.31682537542867,2.01851020934609
"mmu-miR-467d-3p",0.519485307096093,-0.613356488214752,0.497195068285655,-0.798402133129271,0.0744656615732879,0.339795286931335
"mmu-mir-429",0.597971896446494,1.11186952756786,0.0722778272420584,-0.107516520125318,0.763097846433657,-0.134499755308378
"mmu-mir-297b",-0.335889643538815,-1.04048173602748,-1.59425712336473,-0.798402133129271,-1.53786371612365,-1.13579998316825
"mmu-mir-297c",-0.661984529888031,-1.3132597946998,-1.59425712336473,-0.987514596454715,-2.21381814545276,-1.13579998316825
"mmu-miR-146b-3p",-0.335889643538815,-0.0164066762939349,0.300324097189636,0.645187348177885,0.763097846433657,0.0880783172425862
"mmu-miR-434-5p",2.35615699153934,3.53922273934476,2.98059392821162,3.70128115440348,3.52210119458013,3.84653911994559
"mmu-miR-30c-5p",12.8659190557554,12.5972715868984,12.3265681620172,11.9735547172859,12.2525276031262,11.9425381122501
"mmu-mir-365-1",0.597971896446494,0.576492385838276,0.670398338944885,-0.00169725358218994,-0.218056209455138,-0.217038367062522
"mmu-mir-434",-0.196873901706972,1.16672177489943,0.670398338944885,0.708921868887052,0.649200561440424,1.25096577898447
"mmu-mir-365-2",1.16019685433601,0.576492385838276,1.09197011307902,1.88093440381783,2.42461108799145,1.71888249157282
"mmu-miR-184-3p",2.05600225968324,3.64924925093379,3.27702763902702,3.12077636582587,3.20692481533007,3.0454590578494
"mmu-miR-320-3p",7.48342396628064,7.14665798587781,7.73569249661376,7.19908905472173,7.42096114276744,7.25672160002471
"mmu-miR-669p-5p",1.16019685433601,1.16672177489943,1.09197011307902,1.46718471026645,2.29805136651397,1.78399338735226
