DB	Name	ID	Count
miRBase	mmu-miR-7011-3p	-	1
miRBase	mmu-miR-200c-3p	-	2697
miRBase	mmu-miR-6389	-	2
miRBase	mmu-mir-5113	-	2
miRBase	mmu-let-7c-1-3p	-	7
miRBase	mmu-mir-5114	-	2
miRBase	mmu-miR-7023-3p	-	4
miRBase	mmu-miR-1936	-	1
miRBase	mmu-miR-1938	-	2
miRBase	mmu-miR-540-5p	-	21
miRBase	mmu-miR-7079-3p	-	3
miRBase	mmu-miR-6988-3p	-	139
miRBase	mmu-miR-369-5p	-	1
miRBase	mmu-miR-449c-5p	-	5975
miRBase	mmu-miR-6932-3p	-	1
miRBase	mmu-mir-5123	-	10
miRBase	mmu-mir-5125	-	3
miRBase	mmu-mir-5120	-	9
miRBase	mmu-mir-5122	-	3
miRBase	mmu-miR-325-3p	-	1
miRBase	mmu-mir-208a	-	12
miRBase	mmu-miR-669f-5p	-	4
miRBase	mmu-mir-208b	-	17
miRBase	mmu-miR-1927	-	9
miRBase	mmu-mir-5128	-	3
miRBase	mmu-miR-7067-5p	-	1
miRBase	mmu-mir-5129	-	1
miRBase	mmu-miR-6976-5p	-	1
miRBase	mmu-miR-93-3p	-	38
miRBase	mmu-miR-6912-5p	-	1
miRBase	mmu-miR-1981-5p	-	89
miRBase	mmu-miR-93-5p	-	11849
miRBase	mmu-miR-1912-3p	-	56
miRBase	mmu-mir-5136	-	1
miRBase	mmu-miR-345-3p	-	114
miRBase	mmu-mir-5130	-	2
miRBase	mmu-mir-5133	-	1
miRBase	mmu-mir-5132	-	1
miRBase	mmu-mir-103-2	-	15
miRBase	mmu-mir-103-1	-	12
miRBase	mmu-miR-450b-5p	-	1230
miRBase	mmu-miR-7035-3p	-	6
miRBase	mmu-miR-495-3p	-	2
miRBase	mmu-miR-301a-5p	-	12
miRBase	mmu-miR-669f-3p	-	5
miRBase	mmu-miR-191-3p	-	36
miRBase	mmu-miR-216a-5p	-	1
miRBase	mmu-miR-1981-3p	-	95
miRBase	mmu-miR-34a-3p	-	5
miRBase	mmu-miR-1912-5p	-	15
miRBase	mmu-miR-181d-5p	-	5450
miRBase	mmu-mir-3473f	-	1
miRBase	mmu-mir-3473g	-	2
miRBase	mmu-mir-3473d	-	5
miRBase	mmu-miR-6981-5p	-	2
miRBase	mmu-miR-345-5p	-	80
miRBase	mmu-miR-1968-5p	-	33
miRBase	mmu-miR-500-3p	-	96
miRBase	mmu-miR-450b-3p	-	6
miRBase	mmu-miR-30d-5p	-	639091
miRBase	mmu-miR-142a-3p	-	3060
miRBase	mmu-miR-122-5p	-	245
miRBase	mmu-miR-1258-5p	-	1
miRBase	mmu-miR-3084-5p	-	8
miRBase	mmu-miR-7688-5p	-	23
miRBase	mmu-miR-181d-3p	-	2
miRBase	mmu-mir-708	-	4
miRBase	mmu-miR-532-5p	-	1589
miRBase	mmu-miR-7059-5p	-	10
miRBase	mmu-miR-6981-3p	-	16
miRBase	mmu-miR-1b-3p	-	4
miRBase	mmu-miR-1948-3p	-	10
miRBase	mmu-mir-700	-	7
miRBase	mmu-mir-16-2	-	91
miRBase	mmu-miR-16-5p	-	179513
miRBase	mmu-mir-16-1	-	227
miRBase	mmu-miR-6900-3p	-	1
miRBase	mmu-mir-466c-1	-	9
