"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-652-3p",1603.20476284875,0.0239154652602376,0.24820651144738,0.0963530937233601,0.923240144508281,0.943987673168417
"mmu-miR-490-5p",9.91129917068243,1.25902707324434,0.631013606499521,1.99524552287969,0.0460161082709016,0.111451858564386
"mmu-miR-490-3p",744.269907330331,-0.300406771301393,0.382538378991606,-0.785298385205905,0.432278642371194,0.563563267091335
"mmu-miR-676-5p",41.5607157639626,-0.977448626837506,0.411449322019387,-2.37562337456336,0.0175193345254175,0.0540947873065524
"mmu-miR-676-3p",714.600077933644,0.700739978918044,0.3426974518459,2.04477732514085,0.0408768162142605,0.101806410194007
"mmu-miR-615-3p",2.45054563162263,-0.105496168551136,1.05006740482703,-0.100466092049123,0.919974301230158,NA
"mmu-miR-181d-5p",3664.58297374007,-0.331769725667923,0.255866853525014,-1.29664988292627,0.194751680656342,0.317459701865774
"mmu-miR-879-5p",568.511092737351,-0.3167289764006,0.258619901427031,-1.22468910804208,0.220692379508242,0.345773223680569
"mmu-miR-879-3p",12.5442106625183,0.103301120122438,0.553128742214551,0.186757823700959,0.851850516829653,0.88538793875208
"mmu-miR-190b-5p",24.522757217353,-0.710021914176844,0.420835369519668,-1.6871726228412,0.0915701639816339,0.191861295961519
"mmu-miR-874-5p",6.83696100456045,1.6446255240845,0.787352766580943,2.08880389310911,0.0367253798268387,0.0945902465783942
"mmu-miR-874-3p",31.203734761526,0.501791566287051,0.39158127645388,1.28144933494069,0.200035884951516,0.322993722490521
"mmu-miR-876-5p",1.32563490162929,-0.178060293675246,1.41958217610225,-0.125431480243114,0.900181967279309,NA
"mmu-miR-147-5p",26.7587764237145,-0.84803080179,0.515258877540307,-1.64583443149635,0.0997978513278247,0.203698728061505
"mmu-miR-147-3p",8.09530797871444,-1.5910608935009,0.667978587400743,-2.38190403631362,0.0172233851090338,0.0538103392755611
"mmu-miR-18b-5p",3.47253708857266,-0.721084458584367,0.893488959101432,-0.807043502036725,0.419641420610025,NA
"mmu-miR-193b-3p",197.357804349508,-0.948753966009008,0.333380726417881,-2.84585727616353,0.00442920418304167,0.0185604746717937
"mmu-miR-421-3p",1046.4196725743,0.478624023373676,0.278503624442302,1.71855581532237,0.0856952829698746,0.184682079216709
"mmu-miR-466b-3p",5.01106985891546,0.77015342384606,0.789604849721928,0.975365620053222,0.329378931048022,0.460380527709488
"mmu-miR-466c-5p",7.10684541776601,0.416642279031479,0.668500523605703,0.62324899430778,0.533120910029664,0.639745092035597
"mmu-miR-466c-3p",5.01106985891546,0.77015342384606,0.789604849721928,0.975365620053222,0.329378931048022,0.460380527709488
"mmu-miR-466e-3p",12.8517184999806,0.404511588138336,0.549048752756686,0.736749853464466,0.46127448359307,0.582662505591246
"mmu-miR-466f-3p",10.3312815165741,0.606741833147634,0.606997871914864,0.999578188360986,0.317514683051374,0.449457781906503
"mmu-miR-466h-5p",3.48615126846212,0.804495144574585,0.937837059953064,0.857819741752206,0.390992006904183,NA
"mmu-miR-467c-5p",13.1615322185137,1.41027396110018,0.573385147795491,2.45955788447311,0.0139108263084394,0.046486811967443
"mmu-miR-467d-5p",5.2194811180737,1.33978319409313,0.826608068657406,1.62082036807266,0.105056168947931,0.211639628220344
"mmu-miR-467d-3p",12.8115786592834,-0.226758765567373,0.574723121116076,-0.394553059092214,0.693172761976327,0.770516249102107
"mmu-miR-574-5p",151.820084081251,0.313436465459366,0.285701729176843,1.09707584326644,0.272608239157923,0.4043178378522
"mmu-miR-574-3p",453.526126729881,0.22587130079406,0.317723946716747,0.710904239759508,0.477143578542717,0.598412849098705
"mmu-miR-92b-5p",18.7701022695971,0.673096038503274,0.472960716271111,1.42315421840963,0.154691453874552,0.271012911058788
"mmu-miR-92b-3p",25247.6139782059,-0.104585755328995,0.261471382686204,-0.399989299993528,0.689164397781986,0.770516249102107
"mmu-miR-872-5p",717.629724298963,0.74600652118972,0.268908261374611,2.77420454610159,0.00553368730508275,0.022134749220331
"mmu-miR-872-3p",547.750597812926,0.106861434764738,0.268376559029318,0.398177229603217,0.690499549403839,0.770516249102107
"mmu-miR-208b-3p",410.998192716859,-0.906489045480928,0.344463558965864,-2.63159635289828,0.00849847653017105,0.0309461766064159
"mmu-miR-877-3p",12.8596732480844,0.241533936215796,0.549441342643021,0.439599130007083,0.660227470935727,0.74646703352048
"mmu-miR-511-3p",25.6599582280292,-1.03914024544191,0.443912302839353,-2.34086831744775,0.0192389514478963,0.0570683503622992
"mmu-miR-598-3p",33.4618363064214,-1.01985657011486,0.431950639567444,-2.36104887154732,0.018223328893189,0.0549823866034501
"mmu-miR-582-5p",260.970733597643,-1.13656026888971,0.337402199405022,-3.36856212227995,0.000755613669309588,0.00438421997137871
"mmu-miR-582-3p",287.563421824504,-1.27653478801278,0.815152725117234,-1.56600689500142,0.11734700298354,0.227935421477461
"mmu-miR-467e-5p",20.1277326279212,0.185541883517265,0.438226544422336,0.423392617080838,0.672008830573011,0.758163808851602
"mmu-miR-669d-5p",8.30105944463139,-1.14877617083044,0.634344549953925,-1.81096561941595,0.0701461737864436,0.157809349683275
